5 4 2 0 8 3 7 6 1 	0 6 5 2 7 8 3 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 7 8 3 4 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 2 7 8 4 1 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 2 7 8 4 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 3 4 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 3 7 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 4 3 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 4 7 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 7 3 4 	21
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 1 7 4 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 1 4 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 1 7 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 4 1 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 4 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 7 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 3 7 4 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 1 3 7 	27
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 1 7 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 3 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 3 7 1 	19
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 7 1 3 	17
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 4 7 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 1 3 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 1 4 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 3 1 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 3 4 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 4 1 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 2 8 7 4 3 1 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 4 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 4 8 7 	19
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 7 4 8 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 7 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 8 4 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 2 8 7 4 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 2 7 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 2 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 7 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 7 8 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 8 2 7 	19
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 4 8 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 2 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 2 8 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 4 2 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 4 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 8 2 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 7 8 4 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 2 4 7 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 2 7 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 4 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 4 7 2 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 7 2 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 1 8 7 4 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 4 7 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 4 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 7 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 7 8 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 8 4 7 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 1 8 7 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 1 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 1 8 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 7 1 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 7 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 8 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 4 8 7 1 	15
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 1 4 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 1 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 4 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 4 8 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 8 1 4 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 7 8 4 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 1 4 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 1 7 4 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 4 1 7 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 4 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 7 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 2 8 7 4 1 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 2 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 2 8 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 7 2 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 7 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 8 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 1 8 7 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 1 7 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 1 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 7 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 7 8 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 8 1 7 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 2 8 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 1 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 1 8 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 2 1 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 2 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 8 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 7 8 2 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 1 2 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 1 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 2 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 2 7 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 7 1 2 	19
5 4 2 0 8 3 7 6 1 	0 6 5 3 4 8 7 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 2 4 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 2 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 4 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 4 8 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 8 2 4 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 1 8 4 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 1 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 1 8 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 4 1 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 4 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 8 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 2 8 4 1 	17
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 1 2 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 1 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 2 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 2 8 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 8 1 2 	17
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 4 8 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 1 2 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 1 4 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 2 1 4 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 2 4 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 4 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 7 8 4 2 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 2 4 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 2 7 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 4 2 7 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 4 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 7 2 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 1 7 4 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 1 4 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 1 7 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 4 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 4 7 1 	17
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 7 1 4 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 2 7 4 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 1 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 1 7 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 2 1 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 2 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 7 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 4 7 2 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 1 2 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 1 4 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 2 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 2 4 1 	27
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 4 1 2 	21
5 4 2 0 8 3 7 6 1 	0 6 5 3 8 7 4 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 3 7 8 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 3 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 7 3 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 7 8 3 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 8 3 7 	17
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 2 8 7 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 2 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 2 8 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 7 2 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 7 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 8 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 3 8 7 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 2 3 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 2 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 3 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 3 8 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 8 2 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 7 8 3 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 2 3 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 2 7 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 3 2 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 3 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 7 2 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 1 8 7 3 2 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 3 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 3 8 7 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 7 3 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 7 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 8 3 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 1 8 7 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 1 7 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 1 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 7 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 7 8 1 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 8 1 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 3 8 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 1 3 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 1 8 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 3 1 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 3 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 8 1 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 7 8 3 1 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 1 3 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 1 7 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 3 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 3 7 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 7 1 3 	17
5 4 2 0 8 3 7 6 1 	0 6 5 4 2 8 7 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 2 7 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 2 8 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 7 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 7 8 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 8 2 7 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 1 8 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 1 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 1 8 7 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 7 1 8 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 7 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 8 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 2 8 7 1 	13
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 1 2 8 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 1 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 2 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 2 8 1 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 8 1 2 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 7 8 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 1 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 1 7 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 2 1 7 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 2 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 7 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 3 8 7 2 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 2 3 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 2 8 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 3 2 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 3 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 8 2 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 1 8 3 2 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 1 3 8 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 1 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 3 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 3 8 1 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 8 1 3 	15
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 2 8 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 1 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 1 8 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 2 1 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 2 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 8 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 3 8 2 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 1 2 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 1 3 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 2 1 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 2 3 1 	27
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 3 1 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 7 8 3 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 2 3 7 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 2 7 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 3 2 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 3 7 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 7 2 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 1 7 3 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 1 3 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 1 7 3 	17
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 3 1 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 3 7 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 7 1 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 2 7 3 1 	19
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 1 2 7 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 1 7 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 2 1 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 2 7 1 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 7 1 2 	21
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 3 7 2 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 1 2 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 1 3 2 	23
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 2 1 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 2 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 3 1 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 4 8 7 3 2 1 	27
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 3 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 3 8 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 4 3 8 	21
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 4 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 8 3 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 2 8 4 3 	21
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 2 4 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 2 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 4 2 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 4 8 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 8 2 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 3 8 4 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 2 3 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 2 8 3 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 3 2 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 3 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 8 2 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 4 8 3 2 	19
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 2 3 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 2 4 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 3 2 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 3 4 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 4 2 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 1 8 4 3 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 3 4 8 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 3 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 4 3 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 4 8 3 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 8 3 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 1 8 4 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 1 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 1 8 4 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 4 1 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 4 8 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 8 1 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 3 8 4 1 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 1 3 8 	19
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 1 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 3 1 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 3 8 1 	19
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 8 1 3 	17
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 4 8 3 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 1 3 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 1 4 3 	21
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 3 1 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 3 4 1 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 4 1 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 2 8 4 3 1 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 2 4 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 2 8 4 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 4 2 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 4 8 2 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 8 2 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 1 8 4 2 	25
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 2 1 4 8 	23
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 2 1 8 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 6 5 7 3 2 4 1 8 	目标状态不可达
